Identificador,Ronda,Agente,Estado,Puntaje,Politica
A,133,43,1,-1,8-ventana
A,134,43,0,0,9-ventana-espejo
A,135,43,1,-1,8-ventana
A,136,43,0,0,9-ventana-espejo
A,137,43,1,-1,8-ventana
A,138,43,0,0,8-ventana
A,139,43,1,-1,8-ventana
A,140,43,0,0,1-ventana-espejo
A,141,43,1,-1,8-ventana
A,142,43,1,1,8-ventana
A,143,43,0,0,8-ventana
A,144,43,1,-1,8-ventana
A,145,43,0,0,8-ventana
A,146,43,1,-1,8-ventana
A,147,43,0,0,8-ventana
A,148,43,1,-1,8-ventana
A,149,43,0,0,8-ventana
A,150,43,1,-1,1-ventana-espejo
A,151,43,1,-1,1-ventana-espejo
A,152,43,1,-1,8-ventana
A,153,43,0,0,8-ventana
A,154,43,0,0,8-ventana
A,155,43,1,-1,8-ventana
A,156,43,0,0,8-ventana
A,157,43,1,-1,8-ventana
A,158,43,0,0,8-ventana
A,159,43,1,-1,8-ventana
A,160,43,1,1,8-ventana
A,161,43,1,-1,8-ventana
A,162,43,0,0,8-ventana
A,163,43,0,0,8-ventana
A,164,43,0,0,8-ventana
A,165,43,1,-1,8-ventana
A,166,43,1,1,8-ventana
A,167,43,0,0,8-ventana
A,168,43,0,0,8-ventana
A,169,43,0,0,8-ventana
A,170,43,1,-1,8-ventana
A,171,43,0,0,8-ventana
A,172,43,1,-1,1-ventana-espejo
A,173,43,1,1,8-ventana
A,174,43,0,0,8-ventana
A,175,43,1,-1,8-ventana
A,176,43,1,-1,8-ventana
A,177,43,0,0,8-ventana
A,178,43,0,0,8-ventana
A,179,43,1,1,8-ventana
A,180,43,0,0,8-ventana
A,181,43,1,-1,8-ventana
A,182,43,0,0,8-ventana
A,183,43,1,-1,8-ventana
A,184,43,0,0,8-ventana
A,185,43,1,-1,8-ventana
A,186,43,0,0,8-ventana
A,187,43,0,0,8-ventana
A,188,43,0,0,8-ventana
A,189,43,1,-1,8-ventana
A,190,43,0,0,8-ventana
A,191,43,0,0,1-ventana-espejo
A,192,43,1,-1,8-ventana
A,193,43,0,0,8-ventana
A,194,43,1,-1,8-ventana
A,195,43,0,0,8-ventana
A,196,43,1,-1,1-ventana-espejo
A,197,43,1,1,8-ventana
A,198,43,0,0,8-ventana
A,199,43,0,0,8-ventana
A,0,44,1,1,4-ciclico-espejo
A,1,44,1,-1,1-ventana
A,2,44,0,0,4-ciclico-espejo
A,3,44,0,0,4-ciclico-espejo
A,4,44,0,0,4-ciclico-espejo
A,5,44,1,-1,4-ciclico-espejo
A,6,44,1,-1,1-ventana
A,7,44,0,0,6-ciclico
A,8,44,0,0,6-ciclico
A,9,44,1,-1,1-ventana
A,10,44,0,0,6-ciclico
A,11,44,1,-1,6-ciclico
A,12,44,0,0,6-ciclico
A,13,44,0,0,6-ciclico
A,14,44,1,1,6-ciclico
A,15,44,1,1,6-ciclico
A,16,44,0,0,10-ciclico-espejo
A,17,44,1,-1,10-ciclico-espejo
A,18,44,1,-1,6-ciclico
A,19,44,1,1,6-ciclico
A,20,44,1,-1,10-ciclico-espejo
A,21,44,1,1,4-ciclico-espejo
A,22,44,1,-1,10-ciclico-espejo
A,23,44,1,-1,6-ciclico
A,24,44,0,0,10-ciclico-espejo
A,25,44,0,0,10-ciclico-espejo
A,26,44,1,-1,4-ciclico-espejo
A,27,44,1,-1,10-ciclico-espejo
A,28,44,1,1,10-ciclico-espejo
A,29,44,1,1,10-ciclico-espejo
A,30,44,1,1,4-ciclico-espejo
A,31,44,1,-1,6-ciclico
A,32,44,1,1,1-ventana
A,33,44,1,-1,10-ciclico-espejo
A,34,44,1,1,6-ciclico
A,35,44,1,-1,10-ciclico-espejo
A,36,44,1,1,10-ciclico-espejo
A,37,44,0,0,10-ciclico-espejo
A,38,44,1,-1,10-ciclico-espejo
A,39,44,1,1,10-ciclico-espejo
A,40,44,1,1,10-ciclico-espejo
A,41,44,1,-1,4-ciclico-espejo
A,42,44,1,-1,4-ciclico-espejo
A,43,44,1,1,4-ciclico-espejo
A,44,44,1,1,10-ciclico-espejo
A,45,44,1,1,10-ciclico-espejo
A,46,44,1,-1,1-ventana
A,47,44,0,0,1-ventana
A,48,44,1,-1,10-ciclico-espejo
A,49,44,1,1,10-ciclico-espejo
A,50,44,0,0,10-ciclico-espejo
A,51,44,1,1,10-ciclico-espejo
A,52,44,1,-1,10-ciclico-espejo
A,53,44,1,-1,10-ciclico-espejo
A,54,44,1,1,10-ciclico-espejo
A,55,44,0,0,10-ciclico-espejo
A,56,44,1,-1,10-ciclico-espejo
A,57,44,1,-1,6-ciclico
A,58,44,1,1,6-ciclico
A,59,44,0,0,6-ciclico
A,60,44,0,0,6-ciclico
A,61,44,1,-1,6-ciclico
A,62,44,0,0,10-ciclico-espejo
A,63,44,0,0,10-ciclico-espejo
A,64,44,1,-1,10-ciclico-espejo
A,65,44,1,1,4-ciclico-espejo
A,66,44,1,-1,10-ciclico-espejo
A,67,44,1,-1,10-ciclico-espejo
A,68,44,1,-1,10-ciclico-espejo
A,69,44,1,1,10-ciclico-espejo
A,70,44,0,0,10-ciclico-espejo
A,71,44,1,-1,4-ciclico-espejo
A,72,44,1,-1,6-ciclico
A,73,44,0,0,6-ciclico
A,74,44,1,-1,10-ciclico-espejo
A,75,44,1,-1,6-ciclico
A,76,44,1,1,4-ciclico-espejo
A,77,44,1,-1,10-ciclico-espejo
A,78,44,1,-1,4-ciclico-espejo
A,79,44,1,1,4-ciclico-espejo
A,80,44,1,1,4-ciclico-espejo
A,81,44,1,1,4-ciclico-espejo
A,82,44,1,-1,4-ciclico-espejo
A,83,44,1,-1,6-ciclico
A,84,44,0,0,6-ciclico
A,85,44,1,-1,4-ciclico-espejo
A,86,44,1,-1,6-ciclico
A,87,44,1,1,6-ciclico
A,88,44,1,-1,10-ciclico-espejo
A,89,44,1,-1,4-ciclico-espejo
A,90,44,1,1,4-ciclico-espejo
A,91,44,1,1,4-ciclico-espejo
A,92,44,1,-1,4-ciclico-espejo
A,93,44,1,-1,4-ciclico-espejo
A,94,44,1,-1,6-ciclico
A,95,44,0,0,6-ciclico
A,96,44,1,-1,10-ciclico-espejo
A,97,44,1,1,4-ciclico-espejo
A,98,44,1,1,4-ciclico-espejo
A,99,44,1,-1,10-ciclico-espejo
A,100,44,1,-1,6-ciclico
A,101,44,0,0,10-ciclico-espejo
A,102,44,1,-1,10-ciclico-espejo
A,103,44,1,-1,10-ciclico-espejo
A,104,44,1,-1,10-ciclico-espejo
A,105,44,1,1,4-ciclico-espejo
A,106,44,1,1,1-ventana
A,107,44,1,-1,1-ventana
A,108,44,0,0,4-ciclico-espejo
A,109,44,1,-1,10-ciclico-espejo
A,110,44,1,1,10-ciclico-espejo
A,111,44,1,-1,10-ciclico-espejo
A,112,44,1,1,4-ciclico-espejo
A,113,44,1,-1,4-ciclico-espejo
A,114,44,1,-1,10-ciclico-espejo
A,115,44,1,1,4-ciclico-espejo
A,116,44,1,-1,10-ciclico-espejo
A,117,44,1,1,10-ciclico-espejo
A,118,44,0,0,10-ciclico-espejo
A,119,44,1,-1,6-ciclico
A,120,44,0,0,6-ciclico
A,121,44,0,0,6-ciclico
A,122,44,0,0,6-ciclico
A,123,44,0,0,6-ciclico
A,124,44,1,-1,10-ciclico-espejo
A,125,44,1,1,10-ciclico-espejo
A,126,44,1,-1,10-ciclico-espejo
A,127,44,1,1,4-ciclico-espejo
A,128,44,1,1,4-ciclico-espejo
A,129,44,1,-1,4-ciclico-espejo
A,130,44,1,-1,4-ciclico-espejo
A,131,44,1,1,4-ciclico-espejo
A,132,44,0,0,4-ciclico-espejo
A,133,44,1,-1,4-ciclico-espejo
A,134,44,1,1,4-ciclico-espejo
A,135,44,1,-1,10-ciclico-espejo
A,136,44,1,1,4-ciclico-espejo
A,137,44,1,-1,10-ciclico-espejo
A,138,44,1,1,10-ciclico-espejo
A,139,44,0,0,10-ciclico-espejo
A,140,44,1,-1,10-ciclico-espejo
A,141,44,1,-1,10-ciclico-espejo
A,142,44,1,1,10-ciclico-espejo
A,143,44,1,1,10-ciclico-espejo
A,144,44,0,0,10-ciclico-espejo
A,145,44,1,1,10-ciclico-espejo
A,146,44,1,-1,6-ciclico
A,147,44,0,0,10-ciclico-espejo
A,148,44,0,0,10-ciclico-espejo
A,149,44,1,1,10-ciclico-espejo
A,150,44,0,0,10-ciclico-espejo
A,151,44,1,-1,10-ciclico-espejo
A,152,44,1,-1,6-ciclico
A,153,44,0,0,10-ciclico-espejo
A,154,44,0,0,4-ciclico-espejo
A,155,44,1,-1,10-ciclico-espejo
A,156,44,1,-1,4-ciclico-espejo
A,157,44,1,-1,6-ciclico
A,158,44,0,0,10-ciclico-espejo
A,159,44,0,0,6-ciclico
A,160,44,1,1,6-ciclico
A,161,44,1,-1,10-ciclico-espejo
A,162,44,1,-1,10-ciclico-espejo
A,163,44,1,1,6-ciclico
A,164,44,1,1,10-ciclico-espejo
A,165,44,1,-1,10-ciclico-espejo
A,166,44,1,1,10-ciclico-espejo
A,167,44,1,-1,10-ciclico-espejo
A,168,44,1,1,10-ciclico-espejo
A,169,44,0,0,4-ciclico-espejo
A,170,44,1,-1,4-ciclico-espejo
A,171,44,1,1,4-ciclico-espejo
A,172,44,1,-1,10-ciclico-espejo
A,173,44,1,1,10-ciclico-espejo
A,174,44,1,1,4-ciclico-espejo
A,175,44,1,-1,10-ciclico-espejo
A,176,44,1,-1,4-ciclico-espejo
A,177,44,1,1,4-ciclico-espejo
A,178,44,1,-1,10-ciclico-espejo
A,179,44,1,1,10-ciclico-espejo
A,180,44,1,-1,4-ciclico-espejo
A,181,44,1,-1,10-ciclico-espejo
A,182,44,1,1,1-ventana
A,183,44,1,-1,10-ciclico-espejo
A,184,44,1,1,10-ciclico-espejo
A,185,44,0,0,10-ciclico-espejo
A,186,44,1,1,10-ciclico-espejo
A,187,44,1,1,10-ciclico-espejo
A,188,44,1,1,10-ciclico-espejo
A,189,44,1,-1,10-ciclico-espejo
A,190,44,1,1,10-ciclico-espejo
A,191,44,0,0,10-ciclico-espejo
A,192,44,1,-1,10-ciclico-espejo
A,193,44,1,1,4-ciclico-espejo
A,194,44,1,-1,10-ciclico-espejo
A,195,44,1,1,10-ciclico-espejo
A,196,44,0,0,10-ciclico-espejo
A,197,44,1,1,10-ciclico-espejo
A,198,44,1,1,10-ciclico-espejo
A,199,44,1,1,10-ciclico-espejo
A,0,45,0,0,9-ciclico
A,1,45,1,-1,9-ciclico
A,2,45,0,0,3-ciclico-espejo
A,3,45,0,0,10-ventana-espejo
A,4,45,1,-1,10-ventana-espejo
A,5,45,1,-1,10-ventana-espejo
A,6,45,1,-1,10-ventana-espejo
A,7,45,1,-1,10-ventana-espejo
A,8,45,1,1,10-ventana-espejo
A,9,45,1,-1,10-ventana-espejo
A,10,45,1,1,10-ventana-espejo
A,11,45,1,-1,10-ventana-espejo
A,12,45,1,1,3-ciclico
A,13,45,0,0,9-ciclico
A,14,45,1,1,9-ciclico
A,15,45,0,0,9-ciclico
A,16,45,0,0,3-ciclico
A,17,45,1,-1,9-ciclico
A,18,45,0,0,9-ciclico
A,19,45,0,0,9-ciclico
A,20,45,1,-1,3-ciclico
A,21,45,0,0,3-ciclico-espejo
A,22,45,1,-1,3-ciclico-espejo
A,23,45,1,-1,3-ciclico-espejo
A,24,45,1,1,3-ciclico-espejo
A,25,45,0,0,3-ciclico-espejo
A,26,45,1,-1,3-ciclico-espejo
A,27,45,1,-1,3-ciclico-espejo
A,28,45,1,1,3-ciclico-espejo
A,29,45,1,1,3-ciclico-espejo
A,30,45,1,1,3-ciclico-espejo
A,31,45,1,-1,3-ciclico
A,32,45,0,0,3-ciclico
A,33,45,0,0,3-ciclico
A,34,45,0,0,3-ciclico
A,35,45,1,-1,3-ciclico
A,36,45,0,0,3-ciclico-espejo
A,37,45,1,-1,3-ciclico-espejo
A,38,45,1,-1,3-ciclico-espejo
A,39,45,1,1,10-ventana-espejo
A,40,45,1,1,3-ciclico-espejo
A,41,45,1,-1,3-ciclico
A,42,45,0,0,3-ciclico
A,43,45,1,1,3-ciclico
A,44,45,1,1,3-ciclico
A,45,45,0,0,3-ciclico
A,46,45,1,-1,3-ciclico
A,47,45,0,0,3-ciclico
A,48,45,0,0,3-ciclico
A,49,45,0,0,3-ciclico
A,50,45,1,-1,3-ciclico
A,51,45,1,1,3-ciclico
A,52,45,0,0,3-ciclico-espejo
A,53,45,1,-1,3-ciclico
A,54,45,0,0,10-ventana-espejo
A,55,45,1,-1,3-ciclico-espejo
A,56,45,1,-1,3-ciclico
A,57,45,0,0,3-ciclico
A,58,45,1,1,3-ciclico
A,59,45,1,1,3-ciclico
A,60,45,0,0,3-ciclico
A,61,45,1,-1,3-ciclico
A,62,45,0,0,3-ciclico
A,63,45,1,-1,3-ciclico-espejo
A,64,45,1,-1,3-ciclico
A,65,45,0,0,3-ciclico-espejo
A,66,45,1,-1,3-ciclico-espejo
A,67,45,1,-1,3-ciclico-espejo
A,68,45,1,-1,3-ciclico-espejo
A,69,45,0,0,10-ventana-espejo
A,70,45,1,1,3-ciclico-espejo
A,71,45,1,-1,3-ciclico
A,72,45,1,-1,3-ciclico
A,73,45,0,0,10-ventana-espejo
A,74,45,1,-1,10-ventana-espejo
A,75,45,1,-1,3-ciclico
A,76,45,0,0,3-ciclico
A,77,45,1,-1,10-ventana-espejo
A,78,45,1,-1,3-ciclico
A,79,45,0,0,3-ciclico
A,80,45,1,1,3-ciclico
A,81,45,0,0,10-ventana-espejo
A,82,45,1,-1,3-ciclico
A,83,45,1,-1,3-ciclico
A,84,45,0,0,3-ciclico
A,85,45,1,-1,3-ciclico
A,86,45,0,0,3-ciclico
A,87,45,0,0,3-ciclico
A,88,45,1,-1,3-ciclico
A,89,45,0,0,3-ciclico
A,90,45,0,0,10-ventana-espejo
A,91,45,1,1,10-ventana-espejo
A,92,45,1,-1,10-ventana-espejo
A,93,45,1,-1,3-ciclico
A,94,45,1,-1,3-ciclico
A,95,45,0,0,3-ciclico
A,96,45,1,-1,10-ventana-espejo
A,97,45,1,1,9-ciclico
A,98,45,0,0,3-ciclico
A,99,45,1,-1,3-ciclico
A,100,45,0,0,3-ciclico
A,101,45,1,1,3-ciclico
A,102,45,1,-1,3-ciclico-espejo
A,103,45,1,-1,3-ciclico-espejo
A,104,45,1,-1,9-ciclico
A,105,45,1,1,9-ciclico
A,106,45,0,0,9-ciclico
A,107,45,1,-1,9-ciclico
A,108,45,0,0,9-ciclico
A,109,45,1,-1,9-ciclico
A,110,45,0,0,3-ciclico-espejo
A,111,45,1,-1,3-ciclico-espejo
A,112,45,1,1,3-ciclico-espejo
A,113,45,1,-1,3-ciclico-espejo
A,114,45,1,-1,3-ciclico-espejo
A,115,45,1,1,3-ciclico-espejo
A,116,45,1,-1,3-ciclico
A,117,45,0,0,3-ciclico
A,118,45,1,-1,3-ciclico
A,119,45,0,0,3-ciclico
A,120,45,0,0,3-ciclico
A,121,45,0,0,3-ciclico
A,122,45,1,-1,3-ciclico
A,123,45,0,0,3-ciclico
A,124,45,1,-1,3-ciclico-espejo
A,125,45,1,1,3-ciclico-espejo
A,126,45,1,-1,3-ciclico-espejo
A,127,45,1,1,3-ciclico
A,128,45,0,0,10-ventana-espejo
A,129,45,1,-1,10-ventana-espejo
A,130,45,1,-1,9-ciclico
A,131,45,0,0,10-ventana-espejo
A,132,45,1,1,3-ciclico-espejo
A,133,45,1,-1,3-ciclico
A,134,45,0,0,10-ventana-espejo
A,135,45,1,-1,3-ciclico-espejo
A,136,45,1,1,3-ciclico-espejo
A,137,45,1,-1,3-ciclico-espejo
A,138,45,1,1,10-ventana-espejo
A,139,45,1,-1,3-ciclico
A,140,45,0,0,10-ventana-espejo
A,141,45,1,-1,3-ciclico
A,142,45,1,1,3-ciclico
A,143,45,0,0,10-ventana-espejo
A,144,45,1,-1,3-ciclico
A,145,45,0,0,3-ciclico
A,146,45,1,-1,3-ciclico
A,147,45,0,0,3-ciclico
A,148,45,1,-1,3-ciclico
A,149,45,0,0,3-ciclico-espejo
A,150,45,1,-1,3-ciclico-espejo
A,151,45,1,-1,3-ciclico-espejo
A,152,45,1,-1,10-ventana-espejo
A,153,45,1,1,3-ciclico
A,154,45,1,1,3-ciclico
A,155,45,0,0,3-ciclico
A,156,45,1,-1,3-ciclico
A,157,45,1,-1,3-ciclico
A,158,45,0,0,3-ciclico
A,159,45,1,-1,3-ciclico
A,160,45,0,0,3-ciclico
A,161,45,0,0,3-ciclico
A,162,45,0,0,3-ciclico
A,163,45,0,0,3-ciclico
A,164,45,1,1,3-ciclico
A,165,45,1,-1,3-ciclico-espejo
A,166,45,1,1,3-ciclico-espejo
A,167,45,1,-1,3-ciclico-espejo
A,168,45,1,1,3-ciclico
A,169,45,0,0,3-ciclico
A,170,45,1,-1,9-ciclico
A,171,45,0,0,3-ciclico
A,172,45,1,-1,3-ciclico-espejo
A,173,45,1,1,3-ciclico-espejo
A,174,45,1,1,3-ciclico-espejo
A,175,45,1,-1,3-ciclico-espejo
A,176,45,1,-1,3-ciclico-espejo
A,177,45,1,1,3-ciclico-espejo
A,178,45,0,0,3-ciclico-espejo
A,179,45,1,1,3-ciclico-espejo
A,180,45,1,-1,3-ciclico-espejo
A,181,45,1,-1,9-ciclico
A,182,45,0,0,3-ciclico-espejo
A,183,45,1,-1,3-ciclico-espejo
A,184,45,1,1,3-ciclico-espejo
A,185,45,1,-1,3-ciclico-espejo
A,186,45,1,1,3-ciclico-espejo
A,187,45,1,1,3-ciclico-espejo
A,188,45,1,1,3-ciclico
A,189,45,1,-1,3-ciclico
A,190,45,0,0,3-ciclico-espejo
A,191,45,1,-1,3-ciclico-espejo
A,192,45,1,-1,3-ciclico-espejo
A,193,45,1,1,3-ciclico-espejo
A,194,45,0,0,3-ciclico-espejo
A,195,45,1,1,3-ciclico-espejo
A,196,45,1,-1,3-ciclico-espejo
A,197,45,1,1,3-ciclico-espejo
A,198,45,1,1,3-ciclico-espejo
A,199,45,1,1,3-ciclico-espejo
A,0,46,0,0,1-ventana
A,1,46,1,-1,7-ciclico
A,2,46,0,0,9-ventana-espejo
A,3,46,1,1,9-ventana-espejo
A,4,46,1,-1,9-ventana-espejo
A,5,46,1,-1,9-ventana-espejo
A,6,46,1,-1,9-ventana-espejo
A,7,46,1,-1,7-ventana
A,8,46,0,0,9-ventana-espejo
A,9,46,1,-1,7-ciclico
A,10,46,1,1,7-ciclico
A,11,46,1,-1,9-ventana-espejo
A,12,46,1,1,7-ciclico
A,13,46,0,0,7-ciclico
A,14,46,0,0,7-ciclico
A,15,46,0,0,7-ventana
A,16,46,1,-1,7-ventana
A,17,46,1,-1,7-ventana
A,18,46,0,0,7-ventana
A,19,46,1,1,7-ventana
A,20,46,1,-1,7-ventana
A,21,46,0,0,7-ventana
A,22,46,1,-1,7-ventana
A,23,46,0,0,7-ventana
A,24,46,0,0,7-ventana
A,25,46,1,1,7-ventana
A,26,46,1,-1,7-ventana
A,27,46,0,0,7-ventana
A,28,46,0,0,7-ventana
A,29,46,0,0,7-ventana
A,30,46,0,0,7-ventana
A,31,46,1,-1,7-ventana
A,32,46,0,0,7-ventana
A,33,46,1,-1,7-ventana
A,34,46,0,0,7-ventana
A,35,46,1,-1,7-ventana
A,36,46,0,0,7-ventana
A,37,46,1,-1,7-ventana
A,38,46,0,0,7-ventana
A,39,46,0,0,7-ventana
A,40,46,0,0,7-ventana
A,41,46,1,-1,7-ventana
A,42,46,0,0,7-ventana
A,43,46,0,0,7-ventana
A,44,46,0,0,7-ventana
A,45,46,0,0,7-ventana
A,46,46,1,-1,7-ventana
A,47,46,1,1,7-ventana
A,48,46,1,-1,7-ventana
A,49,46,0,0,7-ventana
A,50,46,1,-1,7-ventana
A,51,46,0,0,7-ventana
A,52,46,1,-1,7-ventana
A,53,46,0,0,7-ventana
A,54,46,0,0,7-ventana
A,55,46,0,0,7-ventana
A,56,46,1,-1,7-ventana
A,57,46,0,0,7-ventana
A,58,46,0,0,7-ventana
A,59,46,0,0,7-ventana
A,60,46,1,1,7-ventana
A,61,46,1,-1,7-ventana
A,62,46,0,0,7-ventana
A,63,46,1,-1,7-ventana
A,64,46,1,-1,7-ventana
A,65,46,0,0,7-ventana
A,66,46,1,-1,7-ventana
A,67,46,0,0,7-ventana
A,68,46,0,0,7-ventana
A,69,46,0,0,7-ventana
A,70,46,0,0,7-ventana
A,71,46,0,0,7-ventana
A,72,46,1,-1,7-ventana
A,73,46,0,0,7-ventana
A,74,46,1,-1,7-ventana
A,75,46,1,-1,7-ventana
A,76,46,0,0,7-ventana
A,77,46,1,-1,7-ventana
A,78,46,0,0,7-ventana
A,79,46,0,0,7-ventana
A,80,46,0,0,7-ventana
A,81,46,0,0,7-ventana
A,82,46,1,-1,7-ventana
A,83,46,1,-1,7-ventana
A,84,46,0,0,7-ventana
A,85,46,1,-1,7-ventana
A,86,46,1,-1,7-ciclico
A,87,46,0,0,7-ciclico
A,88,46,1,-1,7-ventana
A,89,46,0,0,7-ventana
A,90,46,0,0,7-ventana
A,91,46,1,1,7-ciclico
A,92,46,1,-1,7-ventana
A,93,46,0,0,7-ventana
A,94,46,1,-1,7-ventana
A,95,46,0,0,7-ventana
A,96,46,1,-1,7-ventana
A,97,46,0,0,7-ventana
A,98,46,0,0,7-ventana
A,99,46,0,0,7-ventana
A,100,46,0,0,7-ventana
A,101,46,0,0,7-ventana
A,102,46,1,-1,7-ventana
A,103,46,0,0,7-ventana
A,104,46,1,-1,7-ventana
A,105,46,0,0,7-ventana
A,106,46,0,0,7-ventana
A,107,46,1,-1,7-ventana
A,108,46,0,0,7-ventana
A,109,46,1,-1,7-ventana
A,110,46,0,0,7-ventana
A,111,46,1,-1,7-ventana
A,112,46,0,0,7-ventana
A,113,46,1,-1,7-ventana
A,114,46,0,0,7-ventana
A,115,46,0,0,7-ventana
A,116,46,0,0,7-ventana
A,117,46,0,0,7-ventana
A,118,46,0,0,7-ventana
A,119,46,1,-1,7-ventana
A,120,46,0,0,7-ventana
A,121,46,1,-1,7-ventana
A,122,46,1,-1,7-ventana
A,123,46,1,1,7-ventana
A,124,46,1,-1,7-ventana
A,125,46,0,0,7-ventana
A,126,46,1,-1,7-ventana
A,127,46,0,0,7-ventana
A,128,46,0,0,9-ventana-espejo
A,129,46,1,-1,9-ventana-espejo
A,130,46,1,-1,7-ventana
A,131,46,0,0,7-ciclico
A,132,46,0,0,9-ventana-espejo
A,133,46,1,-1,7-ventana
A,134,46,0,0,9-ventana-espejo
A,135,46,1,-1,7-ventana
A,136,46,0,0,9-ventana-espejo
A,137,46,1,-1,7-ventana
A,138,46,0,0,7-ventana
A,139,46,1,-1,7-ventana
A,140,46,0,0,7-ventana
A,141,46,1,-1,7-ventana
A,142,46,0,0,7-ventana
A,143,46,0,0,7-ventana
A,144,46,1,-1,7-ventana
A,145,46,1,1,7-ventana
A,146,46,0,0,7-ventana
A,147,46,0,0,7-ventana
A,148,46,1,-1,7-ventana
A,149,46,0,0,7-ventana
A,150,46,1,-1,7-ventana
A,151,46,0,0,7-ventana
A,152,46,0,0,7-ventana
A,153,46,0,0,7-ventana
A,154,46,1,1,7-ventana
A,155,46,0,0,7-ventana
A,156,46,1,-1,7-ventana
A,157,46,0,0,7-ventana
A,158,46,0,0,7-ventana
A,159,46,1,-1,7-ventana
A,160,46,1,1,7-ventana
A,161,46,1,-1,7-ventana
A,162,46,0,0,7-ventana
A,163,46,0,0,7-ventana
A,164,46,1,1,7-ventana
A,165,46,1,-1,7-ventana
A,166,46,0,0,7-ventana
A,167,46,1,-1,7-ventana
A,168,46,0,0,7-ventana
A,169,46,1,1,7-ventana
A,170,46,1,-1,7-ventana
A,171,46,0,0,7-ciclico
A,172,46,1,-1,7-ventana
A,173,46,0,0,7-ventana
A,174,46,0,0,7-ventana
A,175,46,1,-1,7-ventana
A,176,46,0,0,7-ventana
A,177,46,0,0,7-ventana
A,178,46,1,-1,7-ventana
A,179,46,0,0,7-ventana
A,180,46,1,-1,7-ventana
A,181,46,1,-1,7-ventana
A,182,46,0,0,7-ventana
A,183,46,1,-1,7-ventana
A,184,46,1,1,7-ventana
A,185,46,1,-1,7-ventana
A,186,46,0,0,7-ventana
A,187,46,0,0,7-ventana
A,188,46,0,0,7-ventana
A,189,46,1,-1,7-ventana
A,190,46,0,0,7-ventana
A,191,46,1,-1,7-ventana
A,192,46,0,0,7-ventana
A,193,46,0,0,7-ventana
A,194,46,1,-1,7-ventana
A,195,46,0,0,7-ventana
A,196,46,1,-1,7-ventana
A,197,46,0,0,7-ventana
A,198,46,0,0,7-ventana
A,199,46,0,0,7-ventana
A,0,47,0,0,5-ciclico-espejo
A,1,47,1,-1,8-ciclico
A,2,47,0,0,5-ciclico-espejo
A,3,47,0,0,7-ventana-espejo
A,4,47,1,-1,7-ventana-espejo
A,5,47,1,-1,7-ventana-espejo
A,6,47,1,-1,7-ventana-espejo
A,7,47,1,-1,7-ventana-espejo
A,8,47,1,1,8-ventana-espejo
A,9,47,1,-1,7-ventana-espejo
A,10,47,1,1,8-ventana-espejo
A,11,47,1,-1,8-ventana-espejo
A,12,47,1,1,8-ciclico
A,13,47,0,0,8-ventana-espejo
A,14,47,1,1,8-ciclico
A,15,47,0,0,8-ventana-espejo
A,16,47,1,-1,8-ventana-espejo
A,17,47,1,-1,8-ventana-espejo
A,18,47,1,-1,8-ventana-espejo
A,19,47,1,1,8-ventana-espejo
A,20,47,1,-1,8-ventana-espejo
A,21,47,1,1,7-ventana-espejo
A,22,47,1,-1,7-ventana-espejo
A,23,47,1,-1,8-ciclico
A,24,47,0,0,8-ventana-espejo
A,25,47,1,1,8-ventana-espejo
A,26,47,1,-1,8-ciclico
A,27,47,0,0,8-ciclico
A,28,47,1,1,8-ciclico
A,29,47,0,0,8-ciclico
A,30,47,1,1,8-ciclico
A,31,47,0,0,8-ciclico
A,32,47,0,0,8-ciclico
A,33,47,1,-1,8-ciclico
A,34,47,0,0,8-ciclico
A,35,47,0,0,8-ciclico
A,36,47,0,0,7-ventana-espejo
A,37,47,1,-1,5-ciclico-espejo
A,38,47,1,-1,5-ciclico-espejo
A,39,47,1,1,7-ventana-espejo
A,40,47,1,1,7-ventana-espejo
A,41,47,1,-1,7-ventana-espejo
A,42,47,1,-1,5-ciclico-espejo
A,43,47,1,1,7-ventana-espejo
A,44,47,1,1,8-ciclico
A,45,47,1,1,8-ciclico
A,46,47,0,0,8-ciclico
A,47,47,0,0,8-ciclico
A,48,47,1,-1,8-ciclico
A,49,47,0,0,7-ventana-espejo
A,50,47,1,-1,5-ciclico-espejo
A,51,47,1,1,5-ciclico-espejo
A,52,47,1,-1,7-ventana-espejo
A,53,47,1,-1,5-ciclico-espejo
A,54,47,1,1,5-ciclico-espejo
A,55,47,0,0,5-ciclico-espejo
A,56,47,1,-1,5-ciclico-espejo
A,57,47,1,-1,8-ciclico
A,58,47,1,1,8-ciclico
A,59,47,0,0,8-ciclico
A,60,47,1,1,8-ciclico
A,61,47,1,-1,8-ciclico
A,62,47,0,0,8-ciclico
A,63,47,1,-1,5-ciclico-espejo
A,64,47,1,-1,8-ciclico
A,65,47,0,0,5-ciclico-espejo
A,66,47,0,0,5-ciclico-espejo
A,67,47,1,-1,5-ciclico-espejo
A,68,47,1,-1,5-ciclico-espejo
A,69,47,1,1,5-ciclico-espejo
A,70,47,1,1,5-ciclico-espejo
A,71,47,1,-1,5-ciclico-espejo
A,72,47,1,-1,8-ciclico
A,73,47,0,0,5-ciclico-espejo
A,74,47,0,0,5-ciclico-espejo
A,75,47,1,-1,5-ciclico-espejo
A,76,47,1,1,5-ciclico-espejo
A,77,47,1,-1,5-ciclico-espejo
A,78,47,1,-1,5-ciclico-espejo
